gameDate,game,competition,bet,market,betValue,betTime,betAmount,odds,isMarketMaker,wallet
2026-06-27 00:00:00 UTC,Cape Verde vs Saudi Arabia,FIFA World Cup ,Over 2.5,Under/Over (2.5),1658.0,2026-06-23 22:02:51 UTC,1658.0,1.4712,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-27 21:00:00 UTC,Panama vs England,FIFA World Cup ,Under 2.5,Under/Over (2.5),9.0,2026-06-23 22:02:30 UTC,9.0,1.355,Yes,0x42B4CF407654a8469d1Cf3606712C1f30599B2C5
2026-06-27 21:00:00 UTC,Croatia vs Ghana,FIFA World Cup ,Not Ghana,1X2,4.0,2026-06-23 22:02:01 UTC,4.0,1.8287,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-27 21:00:00 UTC,Croatia vs Ghana,FIFA World Cup ,Not Ghana,1X2,110.0,2026-06-23 22:01:38 UTC,110.0,1.8287,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-27 21:00:00 UTC,Croatia vs Ghana,FIFA World Cup ,Under 1.0,Under/Over (1),0.0,2026-06-23 21:48:02 UTC,0.0,1.1162,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-27 21:00:00 UTC,Croatia vs Ghana,FIFA World Cup ,Under 1.0,Under/Over (1),15.0,2026-06-23 21:47:07 UTC,15.0,1.1213,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA,1X2,479.0,2026-06-23 21:42:22 UTC,479.0,1.505,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-27 03:00:00 UTC,New Zealand vs Belgium,FIFA World Cup ,Under 2.5,Under/Over (2.5),9.0,2026-06-23 21:30:20 UTC,9.0,1.3613,Yes,0x42B4CF407654a8469d1Cf3606712C1f30599B2C5
2026-06-28 02:00:00 UTC,Algeria vs Austria,FIFA World Cup ,Over 2.5,Under/Over (2.5),9.0,2026-06-23 21:08:18 UTC,9.0,1.3413,Yes,0x42B4CF407654a8469d1Cf3606712C1f30599B2C5
2026-06-27 23:30:00 UTC,Congo DR vs Uzbekistan,FIFA World Cup ,Under 2.5,Under/Over (2.5),19.0,2026-06-23 20:50:16 UTC,19.0,1.5188,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not tie,1X2,289.0,2026-06-23 20:36:02 UTC,289.0,1.7688,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Not tie,1X2,441.0,2026-06-23 20:35:46 UTC,441.0,1.7788,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Curaçao,1X2,26.0,2026-06-23 20:34:27 UTC,26.0,1.0462,Yes,0x740d5718a79A8559fEeE8B00922F8Cd773A81D84
2026-06-27 23:30:00 UTC,Congo DR vs Uzbekistan,FIFA World Cup ,Under 4.0,Under/Over (4),120.0,2026-06-23 20:33:10 UTC,120.0,1.8762,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-28 02:00:00 UTC,Algeria vs Austria,FIFA World Cup ,Not tie,1X2,14.0,2026-06-23 20:33:07 UTC,14.0,1.58,Yes,0x42B4CF407654a8469d1Cf3606712C1f30599B2C5
2026-06-27 03:00:00 UTC,New Zealand vs Belgium,FIFA World Cup ,Not New Zealand,1X2,276.0,2026-06-23 20:14:47 UTC,276.0,1.94,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-27 21:00:00 UTC,Croatia vs Ghana,FIFA World Cup ,Ghana +1,Asian Handicap (-1),1.0,2026-06-23 20:12:18 UTC,1.0,1.5762,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-27 21:00:00 UTC,Croatia vs Ghana,FIFA World Cup ,Ghana +1,Asian Handicap (-1),20.0,2026-06-23 20:12:13 UTC,20.0,1.5762,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Curaçao,1X2,8.0,2026-06-23 20:05:18 UTC,8.0,1.0475,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA,1X2,98.0,2026-06-23 19:56:54 UTC,98.0,1.5075,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA,1X2,107.0,2026-06-23 19:56:53 UTC,107.0,1.5075,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA,1X2,98.0,2026-06-23 19:56:51 UTC,98.0,1.5075,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA,1X2,171.0,2026-06-23 19:56:49 UTC,171.0,1.5075,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not Turkey,1X2,358.0,2026-06-23 19:54:40 UTC,358.0,1.7325,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Curaçao,1X2,24.0,2026-06-23 19:51:36 UTC,24.0,1.0475,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany,1X2,1.0,2026-06-23 19:45:46 UTC,1.0,1.515,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-28 02:00:00 UTC,Jordan vs Argentina,FIFA World Cup ,Under 5.5,Under/Over (5.5),9.0,2026-06-23 19:35:02 UTC,9.0,1.9025,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-27 03:00:00 UTC,New Zealand vs Belgium,FIFA World Cup ,Under 2.0,Under/Over (2),212.0,2026-06-23 19:29:04 UTC,212.0,1.2025,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-27 23:30:00 UTC,Congo DR vs Uzbekistan,FIFA World Cup ,Not Congo DR,1X2,9.0,2026-06-23 19:21:34 UTC,9.0,1.4812,Yes,0x42B4CF407654a8469d1Cf3606712C1f30599B2C5
2026-06-27 23:30:00 UTC,Congo DR vs Uzbekistan,FIFA World Cup ,Not Congo DR,1X2,62.0,2026-06-23 19:17:27 UTC,62.0,1.4812,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-27 03:00:00 UTC,New Zealand vs Belgium,FIFA World Cup ,Not New Zealand,1X2,287.0,2026-06-23 19:07:50 UTC,287.0,1.94,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Under 6.5,Under/Over (6.5),109.0,2026-06-23 19:02:38 UTC,109.0,1.9425,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Over 3.0,Under/Over (3),0.0,2026-06-23 18:26:30 UTC,0.0,1.3062,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Over 3.0,Under/Over (3),10.0,2026-06-23 18:25:58 UTC,10.0,1.3062,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Colombia,1X2,48.0,2026-06-23 18:24:49 UTC,48.0,1.2525,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany,1X2,88.0,2026-06-23 18:19:17 UTC,88.0,1.5125,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA,1X2,102.0,2026-06-23 18:13:54 UTC,102.0,1.505,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Over 2.5,Under/Over (2.5),81.0,2026-06-23 18:01:13 UTC,81.0,1.565,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-27 00:00:00 UTC,Uruguay vs Spain,FIFA World Cup ,Under 4.5,Under/Over (4.5),5.0,2026-06-23 17:55:27 UTC,5.0,1.85,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-27 00:00:00 UTC,Cape Verde vs Saudi Arabia,FIFA World Cup ,Not Saudi Arabia,1X2,295.0,2026-06-23 17:49:05 UTC,295.0,1.67,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA,1X2,383.0,2026-06-23 17:38:46 UTC,383.0,1.505,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA,1X2,506.0,2026-06-23 17:36:12 UTC,506.0,1.505,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA,1X2,514.0,2026-06-23 17:33:29 UTC,514.0,1.505,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Senegal,1X2,3.0,2026-06-23 17:22:52 UTC,3.0,1.7825,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Not USA,1X2,0.0,2026-06-23 17:21:35 UTC,0.0,1.4825,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Over 6.5,Under/Over (6.5),39.0,2026-06-23 17:08:16 UTC,39.0,1.1225,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Over 6.5,Under/Over (6.5),39.0,2026-06-23 17:01:41 UTC,39.0,1.1225,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Over 6.5,Under/Over (6.5),39.0,2026-06-23 16:59:06 UTC,39.0,1.1225,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA -3.5,Asian Handicap (3.5),39.0,2026-06-23 16:56:51 UTC,39.0,1.0462,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Over 6.5,Under/Over (6.5),39.0,2026-06-23 16:54:42 UTC,39.0,1.1225,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Australia +1.5,Asian Handicap (-1.5),39.0,2026-06-23 16:53:55 UTC,39.0,1.8975,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Under 2.5,Under/Over (2.5),39.0,2026-06-23 16:52:12 UTC,39.0,1.8925,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Under 1.5,Under/Over (1.5),39.0,2026-06-23 16:51:22 UTC,39.0,1.7163,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Under 0.5,Under/Over (0.5),39.0,2026-06-23 16:51:21 UTC,39.0,1.3213,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA -3.5,Asian Handicap (3.5),39.0,2026-06-23 16:51:09 UTC,39.0,1.0462,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Over 6.5,Under/Over (6.5),39.0,2026-06-23 16:49:41 UTC,39.0,1.1238,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Under 0.5,Under/Over (0.5),3.0,2026-06-23 16:48:29 UTC,3.0,1.3213,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Under 2.5,Under/Over (2.5),39.0,2026-06-23 16:48:25 UTC,39.0,1.8925,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Under 1.5,Under/Over (1.5),39.0,2026-06-23 16:48:00 UTC,39.0,1.7163,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Over 6.5,Under/Over (6.5),39.0,2026-06-23 16:46:33 UTC,39.0,1.1238,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Under 0.5,Under/Over (0.5),36.0,2026-06-23 16:45:45 UTC,36.0,1.3213,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-28 02:00:00 UTC,Algeria vs Austria,FIFA World Cup ,Not Algeria,1X2,5.0,2026-06-23 16:29:44 UTC,5.0,1.7488,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-26 19:00:00 UTC,Norway vs France,FIFA World Cup ,Norway,1X2,1.0,2026-06-23 16:28:02 UTC,1.0,1.1825,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Over 6.5,Under/Over (6.5),0.0,2026-06-23 16:26:33 UTC,0.0,1.0475,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-28 02:00:00 UTC,Algeria vs Austria,FIFA World Cup ,Not Algeria,1X2,432.0,2026-06-23 16:00:03 UTC,432.0,1.7488,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-28 02:00:00 UTC,Jordan vs Argentina,FIFA World Cup ,Under 4.5,Under/Over (4.5),3.0,2026-06-23 15:33:51 UTC,3.0,1.7925,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Not Tunisia,1X2,35.0,2026-06-23 15:33:42 UTC,35.0,1.9625,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany,1X2,513.0,2026-06-23 15:25:20 UTC,513.0,1.51,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Germany,1X2,504.0,2026-06-23 15:25:19 UTC,504.0,1.51,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Not Japan,1X2,3.0,2026-06-23 15:11:55 UTC,3.0,1.48,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-27 23:30:00 UTC,Congo DR vs Uzbekistan,FIFA World Cup ,Under 3.5,Under/Over (3.5),3.0,2026-06-23 14:44:35 UTC,3.0,1.7563,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-28 02:00:00 UTC,Jordan vs Argentina,FIFA World Cup ,Over 1.0,Under/Over (1),74.0,2026-06-23 14:39:57 UTC,74.0,1.9387,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-28 02:00:00 UTC,Algeria vs Austria,FIFA World Cup ,Not Algeria,1X2,6.0,2026-06-23 14:31:46 UTC,6.0,1.7425,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Not Tunisia,1X2,25.0,2026-06-23 14:31:13 UTC,25.0,1.9625,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-27 03:00:00 UTC,Egypt vs Iran,FIFA World Cup ,Iran,1X2,0.0,2026-06-23 14:29:50 UTC,0.0,1.24,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-28 02:00:00 UTC,Jordan vs Argentina,FIFA World Cup ,Not Jordan,1X2,16.0,2026-06-23 14:29:27 UTC,16.0,1.9413,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-27 03:00:00 UTC,Egypt vs Iran,FIFA World Cup ,Iran,1X2,86.0,2026-06-23 14:29:17 UTC,86.0,1.2412,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Not Tunisia,1X2,25.0,2026-06-23 14:29:17 UTC,25.0,1.9625,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-27 03:00:00 UTC,Egypt vs Iran,FIFA World Cup ,Not Egypt,1X2,290.0,2026-06-23 14:29:17 UTC,290.0,1.605,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-28 02:00:00 UTC,Jordan vs Argentina,FIFA World Cup ,Not Jordan,1X2,32.0,2026-06-23 14:28:54 UTC,32.0,1.9413,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Not Tunisia,1X2,25.0,2026-06-23 14:28:21 UTC,25.0,1.9625,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-28 02:00:00 UTC,Algeria vs Austria,FIFA World Cup ,Not Algeria,1X2,6.0,2026-06-23 13:45:52 UTC,6.0,1.7488,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Not Paraguay,1X2,682.0,2026-06-23 13:32:55 UTC,682.0,1.6663,Yes,0x5B3498Cb20C3107B5B267fabd3601B6425BDeb42
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Not Paraguay,1X2,213.0,2026-06-23 13:32:54 UTC,213.0,1.6675,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Senegal,1X2,3.0,2026-06-23 13:26:10 UTC,3.0,1.7825,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Senegal,1X2,329.0,2026-06-23 13:25:44 UTC,329.0,1.7825,Yes,0xe2C68b7ef85645e47F9b94382c3Db59b046945a2
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Not tie,1X2,234.0,2026-06-23 13:25:43 UTC,234.0,1.8538,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 19:00:00 UTC,Senegal vs Iraq,FIFA World Cup ,Senegal,1X2,1530.0,2026-06-23 13:25:43 UTC,1530.0,1.785,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Not Netherlands,1X2,0.0,2026-06-23 13:12:50 UTC,0.0,1.1213,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Tie,1X2,0.0,2026-06-23 13:12:48 UTC,0.0,1.0862,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Curaçao,1X2,0.0,2026-06-23 13:12:32 UTC,0.0,1.0462,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Under 0.5,Under/Over (0.5),0.0,2026-06-23 13:12:25 UTC,0.0,1.0475,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Ecuador,1X2,0.0,2026-06-23 13:12:22 UTC,0.0,1.2488,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Tie,1X2,0.0,2026-06-23 13:12:18 UTC,0.0,1.0975,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Sweden,1X2,0.0,2026-06-23 13:09:20 UTC,0.0,1.2138,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Ivory Coast -4.5,Asian Handicap (4.5),39.0,2026-06-23 13:07:10 UTC,39.0,1.1475,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Ivory Coast -4.5,Asian Handicap (4.5),39.0,2026-06-23 13:04:42 UTC,39.0,1.1475,Yes,0x85488156a1675CE39D29f15418b1bf15eA79a2a6
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,Under 0.5,Under/Over (0.5),0.0,2026-06-23 13:04:30 UTC,0.0,1.0462,Yes,0x740d5718a79A8559fEeE8B00922F8Cd773A81D84
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Over 5.5,Under/Over (5.5),0.0,2026-06-23 13:04:26 UTC,0.0,1.105,Yes,0x740d5718a79A8559fEeE8B00922F8Cd773A81D84
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Under 0.5,Under/Over (0.5),0.0,2026-06-23 13:04:05 UTC,0.0,1.0475,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 20:00:00 UTC,Ecuador vs Germany,FIFA World Cup ,Ecuador,1X2,0.0,2026-06-23 13:04:03 UTC,0.0,1.2475,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Curaçao,1X2,0.0,2026-06-23 13:03:59 UTC,0.0,1.0462,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Not Ivory Coast,1X2,0.0,2026-06-23 13:03:57 UTC,0.0,1.1538,Yes,0x740d5718a79A8559fEeE8B00922F8Cd773A81D84
2026-06-25 20:00:00 UTC,Curaçao vs Ivory Coast,FIFA World Cup ,Tie,1X2,0.0,2026-06-23 13:03:55 UTC,0.0,1.0975,Yes,0x8268feC8dCb0D284343054BDf2b649286c9aA0a1
2026-06-25 23:00:00 UTC,Japan vs Sweden,FIFA World Cup ,Sweden,1X2,0.0,2026-06-23 13:00:28 UTC,0.0,1.2138,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-26 02:00:00 UTC,Paraguay vs Australia,FIFA World Cup ,Paraguay -1.5,Asian Handicap (-1.5),49.0,2026-06-23 12:32:17 UTC,49.0,1.1225,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 00:00:00 UTC,Uruguay vs Spain,FIFA World Cup ,Spain -2,Asian Handicap (2),15.0,2026-06-23 12:30:20 UTC,15.0,1.2375,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 03:00:00 UTC,New Zealand vs Belgium,FIFA World Cup ,Not New Zealand,1X2,548.0,2026-06-23 12:29:47 UTC,548.0,1.94,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-27 00:00:00 UTC,Uruguay vs Spain,FIFA World Cup ,Spain -2,Asian Handicap (2),6.0,2026-06-23 12:28:34 UTC,6.0,1.2375,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-27 23:30:00 UTC,Colombia vs Portugal,FIFA World Cup ,Colombia +1.5,Asian Handicap (1.5),41.0,2026-06-23 12:26:22 UTC,41.0,1.7662,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-28 02:00:00 UTC,Jordan vs Argentina,FIFA World Cup ,Under 0.5,Under/Over (0.5),0.0,2026-06-23 12:14:47 UTC,0.0,1.0425,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-26 02:00:00 UTC,Turkey vs USA,FIFA World Cup ,USA,1X2,270.0,2026-06-23 11:59:34 UTC,270.0,1.4975,Yes,0x68E1818FF20BBe84F9be9E0A4A395FB11079Bd35
2026-06-28 02:00:00 UTC,Algeria vs Austria,FIFA World Cup ,Over 1.0,Under/Over (1),23.0,2026-06-23 11:57:41 UTC,23.0,1.8113,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
2026-06-25 23:00:00 UTC,Tunisia vs Netherlands,FIFA World Cup ,Netherlands -2,Asian Handicap (2),189.0,2026-06-23 11:55:57 UTC,189.0,1.5888,Yes,0xE4DD6165bFF7EE73D7932C3b478f7E22431e85E7
